starttime	seconds	ctime	dtime	ttime	wait
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	4	11	15	11
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	13	15	12
Sat Apr 06 00:47:27 2024	1712353647	0	15	15	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	0	15	15	15
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	15
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	4	12	15	11
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	15
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	15	12
Sat Apr 06 00:47:27 2024	1712353647	2	14	15	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	15
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	4	11	15	11
Sat Apr 06 00:47:27 2024	1712353647	5	10	15	10
Sat Apr 06 00:47:27 2024	1712353647	3	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	16	12
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	0	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	0	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	4	12	16	11
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	0	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	5	11	16	10
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	4	12	16	12
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	16	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	0	16	16	16
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	12
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	4	12	16	12
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	16	16
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	0	16	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	16	16
Sat Apr 06 00:47:27 2024	1712353647	3	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	16	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	3	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	0	16	16	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	16	16
Sat Apr 06 00:47:27 2024	1712353647	3	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	13	16	13
Sat Apr 06 00:47:27 2024	1712353647	3	14	16	13
Sat Apr 06 00:47:27 2024	1712353647	1	16	16	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	16	14
Sat Apr 06 00:47:27 2024	1712353647	0	16	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	3	14	16	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	16	15
Sat Apr 06 00:47:27 2024	1712353647	2	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	13
Sat Apr 06 00:47:27 2024	1712353647	1	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	15
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	14
Sat Apr 06 00:47:27 2024	1712353647	2	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	0	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	0	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	0	17	17	17
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	14
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	11
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	15
Sat Apr 06 00:47:27 2024	1712353647	3	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	15
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	3	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	15
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	14
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	17	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	4	13	17	13
Sat Apr 06 00:47:27 2024	1712353647	2	16	17	14
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	13
Sat Apr 06 00:47:27 2024	1712353647	2	16	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	17	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	14
Sat Apr 06 00:47:27 2024	1712353647	0	17	17	17
Sat Apr 06 00:47:27 2024	1712353647	2	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	4	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	0	17	17	17
Sat Apr 06 00:47:27 2024	1712353647	4	14	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	17	17	16
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	14
Sat Apr 06 00:47:27 2024	1712353647	1	16	17	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	3	15	17	15
Sat Apr 06 00:47:27 2024	1712353647	1	17	17	17
Sat Apr 06 00:47:27 2024	1712353647	1	17	17	17
Sat Apr 06 00:47:27 2024	1712353647	1	17	17	17
Sat Apr 06 00:47:27 2024	1712353647	0	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	0	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	0	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	0	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	2	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	2	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	0	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	4	14	18	14
Sat Apr 06 00:47:27 2024	1712353647	3	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	0	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	15
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	18	17
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	0	18	18	18
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	0	18	18	18
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	0	18	18	18
Sat Apr 06 00:47:27 2024	1712353647	3	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	3	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	0	18	18	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	18	16
Sat Apr 06 00:47:27 2024	1712353647	3	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	0	18	18	18
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	16	18	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	18	18
Sat Apr 06 00:47:27 2024	1712353647	0	18	18	18
Sat Apr 06 00:47:27 2024	1712353647	1	17	18	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	18	17
Sat Apr 06 00:47:27 2024	1712353647	4	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	3	15	18	15
Sat Apr 06 00:47:27 2024	1712353647	2	17	18	16
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	16
Sat Apr 06 00:47:27 2024	1712353647	3	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	3	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	17
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	16
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	16
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	17
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	16
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	16
Sat Apr 06 00:47:27 2024	1712353647	1	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	0	19	19	19
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	16
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	14
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	4	15	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	19	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	15
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	19	19	19
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	19	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	2	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	2	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	2	18	19	17
Sat Apr 06 00:47:27 2024	1712353647	2	18	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	19	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	3	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	4	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	3	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	19	19	19
Sat Apr 06 00:47:27 2024	1712353647	4	16	19	16
Sat Apr 06 00:47:27 2024	1712353647	2	17	19	17
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	3	17	20	17
Sat Apr 06 00:47:27 2024	1712353647	4	16	20	16
Sat Apr 06 00:47:27 2024	1712353647	4	16	20	16
Sat Apr 06 00:47:27 2024	1712353647	4	16	20	16
Sat Apr 06 00:47:27 2024	1712353647	1	18	20	17
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	2	18	20	18
Sat Apr 06 00:47:27 2024	1712353647	4	16	20	15
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	20	18
Sat Apr 06 00:47:27 2024	1712353647	1	18	20	18
Sat Apr 06 00:47:27 2024	1712353647	3	16	20	16
Sat Apr 06 00:47:27 2024	1712353647	2	18	20	18
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	2	17	20	17
Sat Apr 06 00:47:27 2024	1712353647	0	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	1	18	20	18
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	1	18	20	18
Sat Apr 06 00:47:27 2024	1712353647	2	17	20	17
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	19
Sat Apr 06 00:47:27 2024	1712353647	1	19	20	18
