starttime	seconds	ctime	dtime	ttime	wait
Sat Apr 06 01:21:54 2024	1712355714	1	38	39	38
Sat Apr 06 01:21:54 2024	1712355714	1	39	39	38
Sat Apr 06 01:21:54 2024	1712355714	0	39	39	38
Sat Apr 06 01:21:55 2024	1712355715	2	37	39	35
Sat Apr 06 01:21:54 2024	1712355714	1	38	39	38
Sat Apr 06 01:21:54 2024	1712355714	2	38	39	37
Sat Apr 06 01:21:54 2024	1712355714	1	39	39	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	39	38
Sat Apr 06 01:21:54 2024	1712355714	1	38	39	38
Sat Apr 06 01:21:54 2024	1712355714	0	39	39	38
Sat Apr 06 01:21:54 2024	1712355714	0	39	39	38
Sat Apr 06 01:21:55 2024	1712355715	1	38	39	37
Sat Apr 06 01:21:55 2024	1712355715	1	39	39	38
Sat Apr 06 01:21:54 2024	1712355714	0	39	39	39
Sat Apr 06 01:21:55 2024	1712355715	2	38	39	36
Sat Apr 06 01:21:54 2024	1712355714	4	35	39	35
Sat Apr 06 01:21:55 2024	1712355715	2	38	39	36
Sat Apr 06 01:21:54 2024	1712355714	0	39	39	36
Sat Apr 06 01:21:54 2024	1712355714	1	39	39	38
Sat Apr 06 01:21:54 2024	1712355714	2	38	39	37
Sat Apr 06 01:21:55 2024	1712355715	1	38	39	37
Sat Apr 06 01:21:55 2024	1712355715	2	38	39	38
Sat Apr 06 01:21:54 2024	1712355714	3	37	40	36
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	38
Sat Apr 06 01:21:55 2024	1712355715	2	38	40	38
Sat Apr 06 01:21:55 2024	1712355715	1	38	40	37
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	34
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	38	40	38
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	2	38	40	37
Sat Apr 06 01:21:54 2024	1712355714	2	37	40	37
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	35
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	38
Sat Apr 06 01:21:55 2024	1712355715	3	37	40	36
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	36
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	38
Sat Apr 06 01:21:54 2024	1712355714	3	37	40	36
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	3	37	40	36
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	35
Sat Apr 06 01:21:54 2024	1712355714	3	37	40	37
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	3	37	40	36
Sat Apr 06 01:21:55 2024	1712355715	0	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	40
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	35
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	40
Sat Apr 06 01:21:54 2024	1712355714	1	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	38
Sat Apr 06 01:21:55 2024	1712355715	2	38	40	38
Sat Apr 06 01:21:55 2024	1712355715	2	38	40	35
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	40
Sat Apr 06 01:21:55 2024	1712355715	1	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	40
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	38
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	0	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	40
Sat Apr 06 01:21:55 2024	1712355715	1	40	40	40
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	2	38	40	38
Sat Apr 06 01:21:55 2024	1712355715	1	40	40	37
Sat Apr 06 01:21:55 2024	1712355715	2	38	40	36
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	40	40	40
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	37
Sat Apr 06 01:21:55 2024	1712355715	1	40	40	37
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	2	39	40	39
Sat Apr 06 01:21:55 2024	1712355715	1	39	40	37
Sat Apr 06 01:21:54 2024	1712355714	1	40	40	40
Sat Apr 06 01:21:54 2024	1712355714	1	39	40	36
Sat Apr 06 01:21:55 2024	1712355715	1	40	40	38
Sat Apr 06 01:21:54 2024	1712355714	0	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	40	40	39
Sat Apr 06 01:21:54 2024	1712355714	1	40	41	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	2	39	41	38
Sat Apr 06 01:21:54 2024	1712355714	1	40	41	40
Sat Apr 06 01:21:55 2024	1712355715	2	39	41	35
Sat Apr 06 01:21:55 2024	1712355715	2	39	41	38
Sat Apr 06 01:21:55 2024	1712355715	1	40	41	40
Sat Apr 06 01:21:55 2024	1712355715	2	39	41	39
Sat Apr 06 01:21:55 2024	1712355715	0	40	41	40
Sat Apr 06 01:21:55 2024	1712355715	1	40	41	37
Sat Apr 06 01:21:54 2024	1712355714	1	40	41	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	1	39	41	39
Sat Apr 06 01:21:55 2024	1712355715	3	38	41	36
Sat Apr 06 01:21:55 2024	1712355715	0	40	41	39
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:55 2024	1712355715	2	39	41	39
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	1	40	41	39
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	40
Sat Apr 06 01:21:55 2024	1712355715	1	39	41	38
Sat Apr 06 01:21:54 2024	1712355714	0	40	41	37
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	37
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	41
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	37
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:55 2024	1712355715	3	38	41	36
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	41
Sat Apr 06 01:21:54 2024	1712355714	1	40	41	40
Sat Apr 06 01:21:55 2024	1712355715	1	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	41
Sat Apr 06 01:21:55 2024	1712355715	0	41	41	38
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	39
Sat Apr 06 01:21:55 2024	1712355715	1	40	41	38
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	39
Sat Apr 06 01:21:54 2024	1712355714	1	41	41	38
Sat Apr 06 01:21:54 2024	1712355714	1	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	1	41	41	38
Sat Apr 06 01:21:54 2024	1712355714	1	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	41
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	38
Sat Apr 06 01:21:54 2024	1712355714	1	40	41	40
Sat Apr 06 01:21:55 2024	1712355715	1	40	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	41	41
Sat Apr 06 01:21:55 2024	1712355715	1	40	41	39
Sat Apr 06 01:21:54 2024	1712355714	1	41	41	41
Sat Apr 06 01:21:54 2024	1712355714	1	41	41	40
Sat Apr 06 01:21:55 2024	1712355715	0	41	42	39
Sat Apr 06 01:21:54 2024	1712355714	1	41	42	40
Sat Apr 06 01:21:54 2024	1712355714	1	41	42	41
Sat Apr 06 01:21:54 2024	1712355714	0	41	42	41
Sat Apr 06 01:21:54 2024	1712355714	1	41	42	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	42	41
Sat Apr 06 01:21:54 2024	1712355714	1	40	42	40
Sat Apr 06 01:21:54 2024	1712355714	0	41	42	41
Sat Apr 06 01:21:55 2024	1712355715	1	41	42	39
Sat Apr 06 01:21:54 2024	1712355714	0	41	42	41
Sat Apr 06 01:21:54 2024	1712355714	1	41	42	41
Sat Apr 06 01:21:55 2024	1712355715	3	39	42	38
Sat Apr 06 01:21:54 2024	1712355714	0	41	42	40
Sat Apr 06 01:21:55 2024	1712355715	0	42	42	41
Sat Apr 06 01:21:54 2024	1712355714	1	41	42	41
Sat Apr 06 01:21:54 2024	1712355714	0	42	42	41
Sat Apr 06 01:21:54 2024	1712355714	1	41	42	41
Sat Apr 06 01:21:54 2024	1712355714	0	42	42	41
Sat Apr 06 01:21:55 2024	1712355715	0	42	42	39
Sat Apr 06 01:21:54 2024	1712355714	1	42	42	39
Sat Apr 06 01:21:54 2024	1712355714	1	41	42	41
Sat Apr 06 01:21:55 2024	1712355715	0	42	42	41
Sat Apr 06 01:21:54 2024	1712355714	0	42	42	42
Sat Apr 06 01:21:55 2024	1712355715	3	40	42	39
Sat Apr 06 01:21:54 2024	1712355714	0	42	42	41
Sat Apr 06 01:21:54 2024	1712355714	0	42	42	42
Sat Apr 06 01:21:54 2024	1712355714	1	42	42	41
Sat Apr 06 01:21:54 2024	1712355714	1	42	42	41
Sat Apr 06 01:21:54 2024	1712355714	0	42	43	40
Sat Apr 06 01:21:55 2024	1712355715	2	41	43	38
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	42
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	41
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	41
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	40
Sat Apr 06 01:21:55 2024	1712355715	0	42	43	41
Sat Apr 06 01:21:54 2024	1712355714	0	42	43	42
Sat Apr 06 01:21:54 2024	1712355714	2	41	43	41
Sat Apr 06 01:21:54 2024	1712355714	0	43	43	42
Sat Apr 06 01:21:55 2024	1712355715	3	40	43	36
Sat Apr 06 01:21:55 2024	1712355715	3	40	43	40
Sat Apr 06 01:21:55 2024	1712355715	0	43	43	42
Sat Apr 06 01:21:55 2024	1712355715	0	43	43	41
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	42
Sat Apr 06 01:21:55 2024	1712355715	4	39	43	39
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	42
Sat Apr 06 01:21:54 2024	1712355714	0	43	43	42
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	42
Sat Apr 06 01:21:54 2024	1712355714	1	43	43	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	43	42
Sat Apr 06 01:21:54 2024	1712355714	5	39	43	38
Sat Apr 06 01:21:54 2024	1712355714	1	43	43	43
Sat Apr 06 01:21:55 2024	1712355715	1	43	43	40
Sat Apr 06 01:21:54 2024	1712355714	0	43	43	43
Sat Apr 06 01:21:54 2024	1712355714	0	43	43	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	43	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	43	42
Sat Apr 06 01:21:54 2024	1712355714	0	43	43	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	43	43
Sat Apr 06 01:21:54 2024	1712355714	1	42	43	42
Sat Apr 06 01:21:54 2024	1712355714	2	42	43	41
Sat Apr 06 01:21:55 2024	1712355715	0	43	43	41
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	40
Sat Apr 06 01:21:54 2024	1712355714	0	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	5	39	44	38
Sat Apr 06 01:21:54 2024	1712355714	0	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	0	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	1	42	44	42
Sat Apr 06 01:21:54 2024	1712355714	0	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	5	39	44	38
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	41
Sat Apr 06 01:21:55 2024	1712355715	1	42	44	40
Sat Apr 06 01:21:54 2024	1712355714	0	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	0	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	0	44	44	43
Sat Apr 06 01:21:54 2024	1712355714	0	44	44	44
Sat Apr 06 01:21:54 2024	1712355714	0	44	44	44
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:55 2024	1712355715	5	39	44	39
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	43
Sat Apr 06 01:21:54 2024	1712355714	0	44	44	42
Sat Apr 06 01:21:54 2024	1712355714	0	44	44	43
Sat Apr 06 01:21:55 2024	1712355715	3	41	44	41
Sat Apr 06 01:21:54 2024	1712355714	1	44	44	43
Sat Apr 06 01:21:54 2024	1712355714	0	44	44	43
Sat Apr 06 01:21:54 2024	1712355714	1	44	44	43
Sat Apr 06 01:21:54 2024	1712355714	1	43	44	42
Sat Apr 06 01:21:54 2024	1712355714	0	44	44	44
Sat Apr 06 01:21:54 2024	1712355714	1	44	44	44
Sat Apr 06 01:21:55 2024	1712355715	1	44	44	43
Sat Apr 06 01:21:55 2024	1712355715	3	42	44	41
Sat Apr 06 01:21:54 2024	1712355714	1	44	44	43
Sat Apr 06 01:21:55 2024	1712355715	1	44	44	43
Sat Apr 06 01:21:54 2024	1712355714	0	44	45	43
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	44
Sat Apr 06 01:21:54 2024	1712355714	1	43	45	42
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	43
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	44
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	43
Sat Apr 06 01:21:55 2024	1712355715	5	40	45	39
Sat Apr 06 01:21:54 2024	1712355714	0	44	45	43
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	43
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	44
Sat Apr 06 01:21:54 2024	1712355714	0	44	45	43
Sat Apr 06 01:21:54 2024	1712355714	0	44	45	44
Sat Apr 06 01:21:54 2024	1712355714	0	44	45	42
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	44
Sat Apr 06 01:21:54 2024	1712355714	0	44	45	42
Sat Apr 06 01:21:54 2024	1712355714	2	43	45	43
Sat Apr 06 01:21:54 2024	1712355714	0	45	45	44
Sat Apr 06 01:21:54 2024	1712355714	0	45	45	44
Sat Apr 06 01:21:55 2024	1712355715	3	42	45	41
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	42
Sat Apr 06 01:21:55 2024	1712355715	3	42	45	40
Sat Apr 06 01:21:54 2024	1712355714	0	45	45	45
Sat Apr 06 01:21:54 2024	1712355714	0	45	45	45
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	43
Sat Apr 06 01:21:54 2024	1712355714	0	45	45	45
Sat Apr 06 01:21:55 2024	1712355715	4	41	45	40
Sat Apr 06 01:21:55 2024	1712355715	3	42	45	40
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	44
Sat Apr 06 01:21:55 2024	1712355715	0	45	45	45
Sat Apr 06 01:21:54 2024	1712355714	1	44	45	44
Sat Apr 06 01:21:54 2024	1712355714	2	43	45	43
Sat Apr 06 01:21:54 2024	1712355714	0	45	45	45
Sat Apr 06 01:21:54 2024	1712355714	3	43	45	42
Sat Apr 06 01:21:54 2024	1712355714	0	45	45	45
Sat Apr 06 01:21:54 2024	1712355714	3	42	45	42
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	42
Sat Apr 06 01:21:54 2024	1712355714	0	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	43
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	43
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	45
Sat Apr 06 01:21:54 2024	1712355714	1	44	46	42
Sat Apr 06 01:21:54 2024	1712355714	0	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	3	43	46	43
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	45
Sat Apr 06 01:21:55 2024	1712355715	4	42	46	42
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	45
Sat Apr 06 01:21:55 2024	1712355715	3	42	46	40
Sat Apr 06 01:21:54 2024	1712355714	0	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	45
Sat Apr 06 01:21:55 2024	1712355715	4	42	46	40
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	44
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	46
Sat Apr 06 01:21:55 2024	1712355715	0	46	46	44
Sat Apr 06 01:21:54 2024	1712355714	4	43	46	42
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	46
Sat Apr 06 01:21:54 2024	1712355714	4	43	46	42
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	46
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	45
Sat Apr 06 01:21:54 2024	1712355714	1	46	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	46
Sat Apr 06 01:21:54 2024	1712355714	1	46	46	45
Sat Apr 06 01:21:54 2024	1712355714	1	45	46	44
Sat Apr 06 01:21:54 2024	1712355714	1	46	46	46
Sat Apr 06 01:21:54 2024	1712355714	1	46	46	45
Sat Apr 06 01:21:54 2024	1712355714	0	46	46	46
Sat Apr 06 01:21:54 2024	1712355714	1	46	46	45
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	45
Sat Apr 06 01:21:55 2024	1712355715	4	42	47	42
Sat Apr 06 01:21:54 2024	1712355714	0	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	0	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	0	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	45
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	46
Sat Apr 06 01:21:55 2024	1712355715	1	46	47	44
Sat Apr 06 01:21:55 2024	1712355715	0	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	0	47	47	46
Sat Apr 06 01:21:54 2024	1712355714	0	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	45
Sat Apr 06 01:21:55 2024	1712355715	0	47	47	44
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	46
Sat Apr 06 01:21:54 2024	1712355714	1	47	47	46
Sat Apr 06 01:21:55 2024	1712355715	1	46	47	44
Sat Apr 06 01:21:54 2024	1712355714	0	47	47	47
Sat Apr 06 01:21:54 2024	1712355714	2	45	47	45
Sat Apr 06 01:21:54 2024	1712355714	1	46	47	46
Sat Apr 06 01:21:55 2024	1712355715	1	46	47	44
Sat Apr 06 01:21:55 2024	1712355715	1	47	47	44
Sat Apr 06 01:21:54 2024	1712355714	4	43	47	43
Sat Apr 06 01:21:54 2024	1712355714	1	47	47	46
Sat Apr 06 01:21:54 2024	1712355714	1	47	47	46
Sat Apr 06 01:21:54 2024	1712355714	0	47	47	46
Sat Apr 06 01:21:54 2024	1712355714	0	47	47	47
Sat Apr 06 01:21:54 2024	1712355714	0	47	47	47
Sat Apr 06 01:21:54 2024	1712355714	0	47	48	47
Sat Apr 06 01:21:54 2024	1712355714	0	47	48	47
Sat Apr 06 01:21:55 2024	1712355715	0	47	48	44
Sat Apr 06 01:21:54 2024	1712355714	1	47	48	47
Sat Apr 06 01:21:54 2024	1712355714	1	47	48	46
Sat Apr 06 01:21:54 2024	1712355714	0	47	48	47
Sat Apr 06 01:21:54 2024	1712355714	0	47	48	47
Sat Apr 06 01:21:54 2024	1712355714	0	47	48	47
Sat Apr 06 01:21:55 2024	1712355715	1	47	48	46
Sat Apr 06 01:21:54 2024	1712355714	0	48	48	48
Sat Apr 06 01:21:54 2024	1712355714	0	48	48	47
Sat Apr 06 01:21:54 2024	1712355714	1	47	48	46
Sat Apr 06 01:21:55 2024	1712355715	1	47	48	45
Sat Apr 06 01:21:54 2024	1712355714	1	47	48	47
Sat Apr 06 01:21:54 2024	1712355714	3	45	48	45
Sat Apr 06 01:21:55 2024	1712355715	2	46	48	46
Sat Apr 06 01:21:54 2024	1712355714	1	48	48	46
Sat Apr 06 01:21:55 2024	1712355715	0	48	48	48
Sat Apr 06 01:21:55 2024	1712355715	1	47	48	45
Sat Apr 06 01:21:54 2024	1712355714	1	47	48	46
Sat Apr 06 01:21:54 2024	1712355714	1	47	48	46
Sat Apr 06 01:21:54 2024	1712355714	1	48	48	47
Sat Apr 06 01:21:54 2024	1712355714	0	48	49	47
Sat Apr 06 01:21:54 2024	1712355714	0	48	49	47
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	48
Sat Apr 06 01:21:54 2024	1712355714	0	48	49	48
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	48
Sat Apr 06 01:21:54 2024	1712355714	0	48	49	47
Sat Apr 06 01:21:54 2024	1712355714	2	47	49	47
Sat Apr 06 01:21:55 2024	1712355715	2	47	49	46
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	47
Sat Apr 06 01:21:55 2024	1712355715	2	47	49	45
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	48
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	48
Sat Apr 06 01:21:55 2024	1712355715	2	47	49	46
Sat Apr 06 01:21:54 2024	1712355714	0	49	49	48
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	47
Sat Apr 06 01:21:54 2024	1712355714	2	47	49	47
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	46
Sat Apr 06 01:21:54 2024	1712355714	0	49	49	49
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	48
Sat Apr 06 01:21:54 2024	1712355714	0	48	49	48
Sat Apr 06 01:21:54 2024	1712355714	2	47	49	47
Sat Apr 06 01:21:54 2024	1712355714	0	49	49	48
Sat Apr 06 01:21:54 2024	1712355714	3	47	49	46
Sat Apr 06 01:21:54 2024	1712355714	1	48	49	48
Sat Apr 06 01:21:54 2024	1712355714	2	47	49	47
Sat Apr 06 01:21:54 2024	1712355714	2	47	49	47
Sat Apr 06 01:21:54 2024	1712355714	1	49	49	49
Sat Apr 06 01:21:54 2024	1712355714	0	49	49	49
Sat Apr 06 01:21:54 2024	1712355714	0	49	50	49
Sat Apr 06 01:21:54 2024	1712355714	2	47	50	47
Sat Apr 06 01:21:54 2024	1712355714	1	49	50	49
Sat Apr 06 01:21:54 2024	1712355714	3	47	50	47
Sat Apr 06 01:21:54 2024	1712355714	0	49	50	49
Sat Apr 06 01:21:54 2024	1712355714	5	45	50	45
Sat Apr 06 01:21:54 2024	1712355714	1	49	50	49
Sat Apr 06 01:21:54 2024	1712355714	2	48	50	48
Sat Apr 06 01:21:54 2024	1712355714	1	49	50	49
Sat Apr 06 01:21:54 2024	1712355714	2	48	50	47
Sat Apr 06 01:21:55 2024	1712355715	2	48	50	48
Sat Apr 06 01:21:54 2024	1712355714	0	50	50	50
Sat Apr 06 01:21:54 2024	1712355714	0	50	50	50
Sat Apr 06 01:21:55 2024	1712355715	1	49	50	46
Sat Apr 06 01:21:54 2024	1712355714	0	50	50	50
Sat Apr 06 01:21:54 2024	1712355714	1	50	50	48
Sat Apr 06 01:21:54 2024	1712355714	1	49	50	49
Sat Apr 06 01:21:54 2024	1712355714	0	50	51	50
Sat Apr 06 01:21:54 2024	1712355714	1	49	51	49
Sat Apr 06 01:21:54 2024	1712355714	0	50	51	50
Sat Apr 06 01:21:54 2024	1712355714	5	46	51	46
Sat Apr 06 01:21:54 2024	1712355714	0	50	51	50
Sat Apr 06 01:21:54 2024	1712355714	0	50	51	50
Sat Apr 06 01:21:54 2024	1712355714	0	50	51	50
Sat Apr 06 01:21:54 2024	1712355714	0	51	51	50
Sat Apr 06 01:21:54 2024	1712355714	5	46	51	46
Sat Apr 06 01:21:54 2024	1712355714	2	49	51	49
Sat Apr 06 01:21:54 2024	1712355714	2	49	51	49
Sat Apr 06 01:21:54 2024	1712355714	0	51	51	50
Sat Apr 06 01:21:54 2024	1712355714	0	51	51	51
Sat Apr 06 01:21:54 2024	1712355714	0	51	51	51
Sat Apr 06 01:21:55 2024	1712355715	2	50	51	49
Sat Apr 06 01:21:54 2024	1712355714	0	51	51	51
Sat Apr 06 01:21:54 2024	1712355714	0	51	51	51
Sat Apr 06 01:21:55 2024	1712355715	2	50	52	49
Sat Apr 06 01:21:54 2024	1712355714	0	51	52	51
Sat Apr 06 01:21:54 2024	1712355714	3	49	52	48
Sat Apr 06 01:21:54 2024	1712355714	3	49	52	48
Sat Apr 06 01:21:54 2024	1712355714	1	51	52	50
Sat Apr 06 01:21:54 2024	1712355714	0	51	52	49
